id,language,context,target,max_width
1188,Spanish,"Se habla de mejoras en las instalaciones, de seguridad en los estadios y de normas para los grandes eventos. El deporte femenino crece, con más partidos televisados y más patrocinios, pero todavía hay diferencias con el deporte masculino. En","muchas noticias, la salud de los atletas es un tema.",495
263,English,"Today is 14.04.2025. In the news, artificial intelligence, or AI, is in the daily life of many people. Tech companies publish updates every week. AI programs help","write emails, summarize texts, and translate languages.",539
131,English,Repairing leaks in the pipes is important. Families can collect rainwater for the garden and for household chores. Schools and the,media show simple actions to save.,349
1372,French,"Aujourd'hui, le 22.12.2011, on parle beaucoup d'innovations dans le domaine de la santé. Les hôpitaux et les médecins utilisent des dossiers médicaux électroniques. Ils peuvent partager rapidement les",informations entre les services et les cabinets.,449
7,English,"Manufacturers like TSMC and Samsung need new factories and new tools. Factories are large, costly and difficult to change quickly. Investments",in advanced equipment rise each quarter.,402
441,English,"In conclusion, in 2007 health care moves with caution but advances with simple and useful ideas for everyone. Many patients try to understand how to take care of their own health. People learn to use simple",information and ask for help from doctors when needed.,551
707,English,"The industry faces the challenge of working more cleanly, but costs must remain reasonable. The government is investing in more research in environmental technology and in international cooperation. At the EU level, a new environmental programme for 2001–2010 is being prepared,","with goals such as clean air, forest protection, and soil protection.",639
883,English,"Operators install antennas and improve cables to make the network better. People can send messages, watch videos, and work remotely more easily. The price of plans and devices becomes more affordable,",but people must be careful with data usage.,427
345,English,"Another important action is food fortification, such as salt with iodine and other foods with vitamins. This helps prevent nutritional deficiencies. Farmers receive support in the form of credit, seeds, and training",to produce more food and respect the environment.,501
1360,Spanish,"Muchas empresas pequeñas también trabajan con estas fábricas para que sus ideas se conviertan en chips. Estas compañías quieren chips más pequeños y que funcionen más rápido, con menos consumo de energía. En 2015, las mejoras en la tecnología",ayudan a que los chips sean más potentes y eficientes.,529
558,German,"Sprache, Kultur und lokale Gegebenheiten sind auch wichtig, damit Hilfe sinnvoll genutzt wird. Neben der Hilfe vor Ort gibt es Probleme wie schlechte Straßen, Transportprobleme, Stromausfälle und Platzmangel in",Notunterkünften. Trotzdem geben Helferinnen und Helfer nicht auf.,664
753,English,"Today is September 17, 2012. In this text I write about the global economic situation. The situation is mixed: in many countries the economy is growing again","slightly, but the pace varies a lot.",326
1431,English,"There are advances especially in speech recognition and translations. Speech computers are becoming more understandable, menus and announcements are easier to understand. In robotics, researchers work to build",robots that can help in houses or factories.,415
563,English,"In the end it is about those who have lost everything finding new hope and rebuilding their lives step by step. This task remains a big challenge in 2015 as well, but it shows how important solidarity is. In many countries there are",aid platforms on the Internet that collect donations and present projects.,699
1315,English,Education helps to think calmly. Listening to others and explaining our opinion is important. People must,defend basic human rights.,269
1150,Spanish,"Esto permitiría descargar una película en segundos y hacer videollamadas sin interrupciones. También podría ayudar a que muchos dispositivos estén conectados; por ejemplo, coches, sensores en la ciudad y electrodomésticos en casa. La",expansión de 5G será lenta y podría tardar años.,472
1204,Spanish,Una gran idea es la telemedicina: los pacientes pueden hablar con el médico desde casa. También se usan historias clínicas electrónicas. Esto ayuda a guardar los datos de,los pacientes y a compartirlos entre hospitales.,457
280,Spanish,"En resumen, la aeroespacial y la aviación son sectores importantes para la economía y para la ciencia. Pero también deben cuidar el medio ambiente y la seguridad de las personas, para que el viaje siga siendo seguro y eficiente en el futuro. En los aeropuertos, hay",equipos de control de tráfico y personal que ayuda a los pasajeros.,646
8,French,"Parfois, les prix des puces mémoire montent, puis ils baissent, selon l’offre et la demande. Les puces mémoire DRAM et NAND jouent un rôle important pour les données des utilisateurs. Les fabricants veulent",économiser de l’énergie et diminuer la taille des puces.,538
723,English,"What is already clear is that the expansion of broadband connections will continue and that people will have better ways to go online. For me as a consumer this means more speed, more reliability, and new services when I use a smartphone, a tablet, or another internet-enabled device. And it will",be exciting to watch how the mobile networks develop in the coming years.,737
371,English,"In Italy people often talk about science and technology. Many young people want to become astronauts or engineers. Space exploration is a great adventure, but it requires","patience, discipline and teamwork among different countries.",599
312,Spanish,"Las campañas son largas y se ven carteles, banderas y lemas en las calles. Este año ha habido cambios de liderazgo: algunos presidentes o primeros ministros se retiran, otros quieren ideas nuevas, y algunos ganan por una diferencia pequeña. La gente comenta quién es más confiable y quién puede trabajar para el futuro. Hay quien dice que la estabilidad es más","importante que cambios rápidos, y hay otros que quieren renovación y más participación de la gente.",977
623,English,"For consumers, it is important where the food comes from and how it is produced. There are also differences between small farms and large farms. Some sell directly to customers at",the weekly market or in the farm shop.,382
1238,Spanish,"Esto ayuda a evitar daños a civiles y a edificios. También se estudian radares nuevos y mejores con más velocidad de detección. Las comunicaciones entre aviones, barcos y soldados cambian poco a poco:",la información llega más rápido y se comparte mejor.,521
